CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Greece,GRC,20201227,20210327,V1: Vaccine Prioritisation,1,,"The order of prioritization of population groups for Covid-19 coronavirus vaccination is divided into nine sub-categories   1. a. Health and social services staff       b. Patients and staff in clinics for the chronically ill, recovery and rehabilitation centers, social welfare centers, day care and day care centers       c. Teachers, staff and students (aged 16 and over) of special schools and creative employment centers for children with disabilities        d. Individuals who come into contact with animals that may carry mutated strains of the SARS-CoV-2 virus e. Individuals important for ensuring the functioning and continuity of the state     2. People aged 85 and over     3. People aged 80 and over     4. People aged 75 and over     5. a. People with underlying diseases at high risk (regardless of age *)        b. People aged 70 and over     6. People aged 65 and over     7. a. People aged 60 and over       b. People aged 18-59 with underlying diseases at increased risk *     8. a. Teachers up to 59 years of Primary, Secondary and Tertiary education and employees in Nursery Schools       b. Staff of services of critical areas of state operation c. People aged 18-59 living in group living structures with high cohesiveness   9. People 18-59 years old without underlying diseases which fall into the above categories (priority based on age: 55-59 years old, then 50-54 years old, 45-49 years old, etc.)     * The vaccine may also be given to people aged 16-17 if a licensed vaccine is available for people aged 16 and over.     Source: https://web.archive.org/web/20210513085937/https://emvolio.gov.gr/proteraiopoiisi-emvoliasmoy-kata-tis-covid-19     https://web.archive.org/web/20210817053115/https://graphics.reuters.com/world-coronavirus-tracker-and-maps/vaccination-rollout-and-access/   **First vaccine was given on 27th dec, 2020     https://web.archive.org/web/20210513093810/https://en.wikipedia.org/wiki/COVID-19_vaccination_in_Greece https://web.archive.org/web/20210420133220/https://www.kathimerini.gr/society/561208456/gegonos-o-protos-emvoliasmos-stin-ellada-kata-tis-covid-19/  "
Greece,GRC,20201227,20210327,V2: Vaccine Availability,1,,"21st Dec, 2020  The vaccine for the coronavirus (Covid-19) is expected to be available to Greece’s general population in mid-January, Following the vaccination of frontline healthcare workers and vulnerable groups that have priority, the vaccinations of the general population will begin some time during the second ten days of January 2021.  http://web.archive.org/web/20210103143655/https://news.gtp.gr/2020/12/21/greece-announces-when-general-population-will-receive-covid-19-vaccine/  January 16, 2021  More than 75,000 healthcare workers and nursing home residents and carers have received the shot of the vaccine produced by Pfizer/BioNTech since Greece rolled out the plan along with other EU countries last month.    Source:  http://web.archive.org/web/20210823173439/https://www.usnews.com/news/world/articles/2021-01-16/greece-starts-covid-19-vaccinations-among-the-elderly    Greece kicked off COVID-19 vaccinations among the elderly on Saturday, after first inoculating tens of thousands of frontline workers to fight the spread of the coronavirus.    Source:  http://web.archive.org/web/20210823173439/https://www.usnews.com/news/world/articles/2021-01-16/greece-starts-covid-19-vaccinations-among-the-elderly    2nd March,2021:  ""- Citizens from 60 to 64 years old. - Citizens over the age of 75. Plus Health workers."" https://web.archive.org/web/20210316140109/https://emvolio.gov.gr/  "
Greece,GRC,20201227,20210327,V3: Vaccine Financial Support,5,,"The National Vaccination Campaign for COVID-19 has begun. The vaccination is free of charge for all and the vaccine will become gradually available to all, in priority groups.    http://web.archive.org/web/20210610054455/https://help.unhcr.org/greece/coronavirus/covid19vaccination/  "
Greece,GRC,20201230,20210115,H7: Vaccination policy,2,1,"A, B:    Vaccinations will take place based on priority groups.     December 30: Greek authorities expect to receive a larger vaccine batch from Pfizer – 83,850 doses.    – Following the vaccination of frontline healthcare workers and vulnerable groups that have priority, the vaccinations of the general population will begin some time during the second ten days of January 2021.     The vaccine for the coronavirus (Covid-19) is expected to be available to Greece’s general population in mid-January, according to General Secretary of Primary Health Care Mario Themistokleous.    Source:   http://web.archive.org/web/20210103143553/https://eody.gov.gr/erotiseis-kai-apantiseis-schetika-me-ton-emvoliasmo-gia-ton-koronoio-sars-cov-2/     http://web.archive.org/web/20210103143655/https://news.gtp.gr/2020/12/21/greece-announces-when-general-population-will-receive-covid-19-vaccine/"
Greece,GRC,20210111,20210131,C1: School closing,2,1,"from Monday 11 January 2021 at 6:00 to Monday 18 January 2021  ""Suspension of the lifelong educational function of gymnasiums, general and vocational schools and all types of educational structures including nurseries, language centres, education and skills certification providers, foreign-language education institutes and all related structures    Conducting modern distance teaching in Secondary Education""    https://web.archive.org/web/20210117184346/https://covid19.gov.gr/leitourgia-scholeion-kai-pasis-fysis-ekpaideftikon-domon-aei-kai-choron-latreias-gia-to-diastima-apo-ti-deftera-11-ianouariou-2021-kai-ora-600-eos-kai-ti-deftera-18-ianouariou-2021-kai-ora-600/"
Greece,GRC,20210116,20210316,H7: Vaccination policy,3,1,"Greece kicked off COVID-19 vaccinations among the elderly on Saturday, after first inoculating tens of thousands of frontline workers to fight the spread of the coronavirus  https://web.archive.org/web/20210117190824/https://www.usnews.com/news/world/articles/2021-01-16/greece-starts-covid-19-vaccinations-among-the-elderly    Vaccinations can be booked online as explained here but it is not clear when vaccinations will start for the general public:   https://web.archive.org/web/20210117190155/https://covid19.gov.gr/leitourgia-tou-systimatos-kai-tis-platformas-diacheirisis-synedrion-emvoliasmou-kata-tou-koronoiou-sars-cov2/"
Greece,GRC,20210201,20210215,C1: School closing,3,1,"Distance learning in all Universities and HEIs.   https://web.archive.org/save/https://esngreece.gr/covid-19-official-announcements-news"
Greece,GRC,20210201,20210215,C7: Restrictions on internal movement,2,0,"Curfew from 21:00 to 06:00 on the weekdays and from 18:00 to 5:00 on weekends  https://web.archive.org/save/https://esngreece.gr/covid-19-official-announcements-news"
Greece,GRC,20210201,20210222,H6: Facial Coverings,3,1,"Mandatory use of a mask in all indoor and outdoor spaces.   https://web.archive.org/save/https://esngreece.gr/covid-19-official-announcements-news"
Greece,GRC,20210216,20210219,C1: School closing,2,0,"""Despite worries, they could spread COVID-19, Greece’s high schools and middle schools in most regions reopened even as the New Democracy government toughened a second lockdown aimed at controlling the pandemic.""    ""it was announced that Greece’s middle schools (gymnasium) and high schools (lyceum) would open to students as of February 1, under strict health rules. It was clarified that high schools located in so-called “red” areas would not open and lessons there would continue through digital platforms.    All other educational facilities, such as universities, vocational training institutes, tutoring centers and language centers will remain closed for the time being.""    source: https://web.archive.org/web/20210202222116/https://www.tornosnews.gr/en/greek-news/society/43155-many-greek-secondary-schools-open-again-with-an-eye-on-the-pandemic.html    https://web.archive.org/web/20210223142700/https://news.gtp.gr/2021/01/22/greece-eases-some-covid-19-lockdown-rules-keeps-movement-restrictions-place/"
Greece,GRC,20210216,20210513,C7: Restrictions on internal movement,2,1,"Travel between prefectures is not allowed.    source: https://web.archive.org/web/20210207215350/https://www.getyourguide.com/magazine/coronavirus-travel-restrictions/"
Greece,GRC,20210220,20210227,C1: School closing,2,1,"Updating indicator back to a general designation as all HEIs throughout the country are conducting remote learning for the Spring 2021 semester.    On 20 February 2021, the Press Office of the Ministry of Education and Religious Affairs announced the following:    On the recommendation of the Committee of Experts, the educational process of the undergraduate and postgraduate curricula of the spring semester 2021 will be carried out only using distance learning methods.    https://web.archive.org/web/20210301181819/https://www.minedu.gov.gr/news/47876-20-02-21-eks-apostaseos-to-earino-eksamino-sta-aei-tis-xoras"
